numColumn,threshold,seed,auc
1024,1,10273,0.986749
1024,10,10273,0.986750
1024,100,10273,0.986733
1024,1000,10273,0.986289
1024,10000,10273,0.988262
1024,100000,10273,0.971438
1024,1e+06,10273,0.782383
1024,1e+07,10273,0.752081
