numColumn,threshold,seed,auc
1024,1,10067,0.968488
1024,10,10067,0.968551
1024,100,10067,0.967679
1024,1000,10067,0.966460
1024,10000,10067,0.968860
1024,100000,10067,0.949398
1024,1e+06,10067,0.951943
1024,1e+07,10067,0.946981
